Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
Villapol_35d_273_1	4.332597104165272	1.5527742453651028	0.943711933605515	0.7049952033554202	0.7027642058764474	0.5086674252058095	0.5309773999955381	0.49974343528991816	0.4015795462151128	7.36898467304732	4.310287129375544	9.724918010842648	6.043772170537447	31.088949869486648	0.0	31.285277647636256
Villapol_35d_273_2	9.040001784797983	1.713406063851148	1.003948865537782	0.7496151529348771	0.5242844075586195	0.49528144033197247	0.49974343528991816	0.428351515962787	0.26102670503982334	6.962943131874261	3.85293264618611	8.955223880597014	7.509537514222608	28.70847555942262	0.0	29.29522789639248
Villapol_35d_274_1	4.871217529792959	1.8287659948377177	1.157394694931078	0.8018013070459663	0.5697731890823219	0.49426107968586963	0.4324784447251359	0.3734417046515459	0.49426107968586963	7.267010818825856	3.5545609314075457	14.984348399143279	5.714207260146082	27.609973090230106	29.846504475808665	0.0
Villapol_35d_274_2	8.413421934208358	1.7408973584491185	1.0873743753089131	0.7633587786259541	0.6727442473502114	0.44483497171728265	0.5285847657751661	0.48327750013729476	0.3706958097644022	5.537097039925311	3.0973694326981165	13.099291559119116	9.002416387500686	25.711186775770223	29.047449063649843	0.0
Villapol_35d_275_1	4.754169736753969	1.7248308660995377	1.014803402773126	0.756916069395137	0.6195994373367272	0.4923303637216156	0.5743854243418849	0.4822828052783174	0.34664076629379065	7.910777681023512	3.7192712170942466	14.543840846674257	5.2732935896577136	27.320986000401902	13.446982383280861	17.0188894098734
Villapol_35d_275_2	8.577265724428964	1.8822426150445442	0.974613168999933	0.7368209525085404	0.5693616451202358	0.6329961819277916	0.38683100006698373	0.3215218701855449	0.4973541429432648	6.319914260834618	3.153258758121776	10.34563601044946	11.519525755241476	24.067251657847144	12.614709625560987	17.400696630718734
Villapol_35d_276_1	5.452496678383424	1.9172875426764662	1.1049630838056477	0.9014615112934964	0.6138683798920264	0.7265510688037135	0.5180040027582031	0.40363948266872973	0.4692308986023983	8.375519265376141	5.163221715804168	15.836122370036495	11.439815671302915	33.4482584638154	13.629559864780774	0.0
Villapol_35d_276_2	9.376208816159034	2.0282884004103665	1.1352360450058023	1.0023713819606788	0.639095847558822	0.6256411981365311	0.43559427504667086	0.37673018382414775	0.45409441800232087	7.305874636304008	2.8406128592811855	14.552885181385491	11.929228544038748	34.5969491582435	12.701189054642695	0.0
Villapol_35d_277_1	5.451313450523405	1.8072289156626504	1.2295081967213115	0.8032128514056224	0.633682270063862	0.6320363420896702	0.5415103035091184	0.4608598327737178	0.4295872012640727	7.842846797024163	5.052998880768977	16.370399631312132	6.825663308973599	26.216340772927776	25.702811244979916	0.0
Villapol_35d_277_2	8.565409177694384	1.955362433339917	0.982619000592534	0.7571268681282507	0.5925340707090658	0.6024096385542169	0.5184673118704326	0.4608598327737178	0.3999604977286194	6.819079597076833	2.276318388307328	17.084732372111397	5.796958325103693	27.961024425571136	25.227138060438474	0.0
Villapol_35d_278_1	5.019259259259259	1.665185185185185	0.9911111111111112	0.7407407407407408	0.674074074074074	0.5422222222222223	0.43555555555555553	0.32	0.33333333333333337	7.952592592592593	3.6681481481481484	14.928888888888888	10.731851851851852	21.845925925925926	30.151111111111113	0.0
Villapol_35d_278_2	8.232592592592592	1.8222222222222224	1.1911111111111112	0.7111111111111111	0.6444444444444445	0.5511111111111111	0.5081481481481481	0.34370370370370373	0.38666666666666666	5.425185185185185	2.9629629629629632	12.557037037037036	12.072592592592594	30.765925925925924	21.825185185185187	0.0
Villapol_35d_279_1	4.872684974827793	1.6466440086512422	1.0795877937514768	0.879664128241944	0.6906453899420222	0.7088202686247069	0.5216190181930536	0.5234365060613221	0.3271478162883263	7.653441413278567	3.5622762218062194	9.93257120008724	5.834136057141818	30.150306246705803	11.230257538030934	20.386761418367534
Villapol_35d_279_2	8.255029897675433	1.5921193726031877	1.145017357009142	0.8142345649842788	0.6542956325766526	0.5234365060613221	0.572508678504571	0.21809854419221752	0.4252921611748241	6.5902110103415055	2.955235273804547	9.305537885534614	6.78831718798277	28.8471674451573	11.161192999036732	20.152305483360898
Villapol_35d_280_1	4.992274412855377	1.65327564894932	1.0800370828182944	0.7849196538936959	0.7184796044499382	0.5747836835599506	0.3785537700865266	0.4202719406674907	0.4032756489493201	7.240420271940668	5.315203955500618	12.835290482076639	8.648022249690976	27.09672435105068	9.309332509270703	18.549134734239804
Villapol_35d_280_2	8.056242274412856	1.7954264524103831	0.9873300370828182	0.7416563658838072	0.5407911001236094	0.46353522867737945	0.34610630407911	0.30902348578491967	0.27812113720642767	6.226823238566131	3.161310259579728	12.109085290482078	9.707972805933252	25.1946847960445	11.809332509270705	18.2725587144623
Villapol_35d_281_1	5.221070384855843	1.788336556216287	1.1035345090798063	0.9188851248200758	0.7269660797627183	0.4885212056005467	0.549586356300615	0.40710100466712223	0.40564707250759674	7.7567280710682045	3.0736125852367726	18.268657584437108	3.460358539670539	39.77376815597784	0.0	16.05722676979892
Villapol_35d_281_2	8.062053824568546	1.7505343200686256	1.0337457654225854	0.8200177379723462	0.7705840445484813	0.5757571351720728	0.4376335800171564	0.34894371828610476	0.3402201253289521	5.203623198941537	3.450181014553861	14.379389057706568	8.107125721513835	39.70397941232062	0.0	15.016211343578709
Villapol_35d_282_1	5.572576449505752	1.988554251690849	1.0983293832013412	0.8709559319421162	0.6647783108850223	0.6474362679923694	0.6339480124091952	0.5086999248511475	0.5549453725648882	7.936874963870744	3.1446904445343664	14.831300460527583	10.875387787348016	34.05977224117001	16.6117501975066	0.0
Villapol_35d_282_2	9.09686494402374	1.9500163785960651	1.0925487022371236	0.7553423126577644	0.770757461895678	0.682120353777675	0.47208894541110275	0.36996358170992544	0.3815249436383606	6.19881688729599	3.1003718904753645	12.931383316954737	10.807946509432144	35.57431065379502	15.815943118099312	0.0
Villapol_35d_283_1	6.636729457047879	2.099492622616201	1.198460372076748	0.8514608969499038	1.0060068816702632	0.8747885927567504	0.3061760074648626	0.6298477867848603	0.5248731556540502	9.126960984428763	5.572403335860501	10.191287105616142	19.04997958826617	18.737971656849595	23.19356155595731	0.0
Villapol_35d_283_2	11.106899166034875	2.0586691549542193	1.145973056511343	0.8281332011430571	0.6415116346882836	0.5423689275091853	0.5919402810987345	0.41989852452324017	0.39365486674053773	6.826266985478509	4.318539686242492	10.867790284014696	16.419781886044206	21.916370210532456	21.922202134484166	0.0
Villapol_35d_284_1	4.10435110190243	1.288378225654549	0.8984742889433038	0.6630250517988321	0.42380862686004894	0.5537766057637973	0.5142211339235261	0.33151252589941604	0.2881898662648333	7.77170841966472	4.5884347334714635	11.489922772650218	7.065360708231305	11.759276699943493	14.175927669994348	34.08363156903372
Villapol_35d_284_2	7.084196647202863	1.4692032397815031	0.9606328875494443	0.5198719156149935	0.46148050480316444	0.3390469014880392	0.2900734601619891	0.28630627236767753	0.22038048596722545	7.671877943115464	2.584290826897721	12.068186099077039	9.568656997551328	7.666227161423997	16.90713882087022	31.902429836127332
Villapol_35d_285_1	4.508151146498232	1.463425483175055	0.8807241509685741	0.8629317438782999	0.5782532304339123	0.4803949914374041	0.5448924671396482	0.5337722127082268	0.4003291595311701	7.9465338166937265	5.175366412383515	8.980717478815915	5.602384182550097	34.27484820852701	0.0	27.767275315259216
Villapol_35d_285_2	8.698263016257812	1.69472677534862	0.887396303627427	0.6672152658852835	0.6894557747481262	0.5337722127082268	0.42034561750772853	0.3558481418054845	0.42034561750772853	7.897604697195472	4.301314414073794	8.188955363298712	10.039365700687233	17.100727264639815	12.063252007205925	26.041411827502614
Villapol_35d_286_1	3.948555300142579	1.4025082200948584	0.790002036837664	0.640148980126284	0.5237582564669596	0.4626531265458143	0.28515727296534465	0.38408938807577037	0.22259725899845784	8.093519946460267	3.1861960601740043	8.333575814007624	3.635755230308144	22.851863706462595	14.38734832833823	30.852271073995404
Villapol_35d_286_2	7.37626211190968	1.4316059010096895	0.7681787761515407	0.6052317630284867	0.48738615532342067	0.4626531265458143	0.3564465912066808	0.2560595920505136	0.19640934617510983	6.964529926964821	2.634795006837955	11.167689935112172	5.67259289434632	14.673960485349319	0.0	46.946198387988474
Villapol_35d_287_1	4.299932649854075	1.6672902791289381	0.9653520915961984	0.6405747212452293	0.5837012646860735	0.5208411284891117	0.3143006809848088	0.41906757464641176	0.35022075881164405	7.219935643193893	4.100875551897029	12.033226071989823	7.749756791139714	17.46613784329866	18.585646935568363	23.08314001347003
Villapol_35d_287_2	7.088228691162164	1.6313702013021028	0.8845319164858191	0.6166280026940059	0.43403427374092646	0.4130808950086058	0.4504976427448926	0.3472274189927411	0.25593055451620145	6.966998428496594	2.6969991768315498	11.302851156177505	8.867769213499962	13.627179525555638	21.155429170096536	23.26124373269475
Villapol_35d_288_1	5.42506981073534	1.7995656220912193	1.0425069810735341	0.7508532423208191	0.589512876202296	0.6794911573068569	0.3909401179025752	0.2978591374495811	0.5584858827179646	8.53087185851691	4.5873409866583925	13.295066708035991	9.069190195470059	24.25845485572448	10.744647843623953	17.98014272417003
Villapol_35d_288_2	9.01489295687248	1.8181818181818181	1.0331988830282346	0.7074154514427552	0.7291343468817871	0.4467887061743717	0.49953459509773507	0.40955631399317405	0.2513186472230841	6.019236735960285	4.709897610921502	11.791808873720136	11.070431275209431	22.686937635743096	12.489916227117593	16.321749922432517
Villapol_35d_289_1	4.63316401671125	1.6440744191638366	1.0459559376033183	0.8055062967749691	0.6687505635538457	0.6401971687054793	0.5049442457395329	0.45685431757386313	0.47338523038081215	7.4749782092513	3.5180788073697817	10.33783174536383	7.581677737368881	26.079769168344807	34.134832136094495	0.0
Villapol_35d_289_2	7.798082414114393	1.6019957320188751	0.9422620299960928	0.8355625018785128	0.47338523038081215	0.5049442457395329	0.47338523038081215	0.39674190736677584	0.4192840611944336	6.244176610261189	3.0792582128580444	10.174025427549518	5.857954374680653	25.67701601995732	35.52192600162304	0.0
Villapol_35d_290_1	5.593811618383134	1.8322463218565146	1.2376763233732748	0.8979220385257092	0.9555589261337782	0.6006370392840892	0.6158046412862127	0.4853632640679509	0.3822235704535113	9.601092067344153	4.34400121340816	13.556802669497953	19.032306992264523	19.94236311239193	20.92219020172911	0.0
Villapol_35d_290_2	8.706203549218868	1.838313362657364	1.3013802517821933	1.0071287729409981	0.6370392840891855	0.6188381616866374	0.4671621416654027	0.6309722432883361	0.3003185196420446	6.349158198088882	4.947671773092674	16.957379038374032	15.379948430153192	20.967693007735477	19.890793265584712	0.0
Villapol_35d_291_1	4.056998079623026	1.5879419691125922	0.9392095792922038	0.8004260332112254	0.6535736763115852	0.532541514031662	0.4744460761372989	0.4389433085351881	0.45023964368131425	7.123146190714412	4.547581777397647	5.372214243064858	9.858473058240676	28.592638017009055	11.885358335888457	22.686268497748802
Villapol_35d_291_2	8.333467813513645	1.894556780221731	1.0457178820985364	0.5938644762534898	0.4760598383010312	0.4453983571901173	0.4518534058450465	0.490583697774622	0.3050010489454064	6.014491584230316	3.998902641728662	7.160262720480255	11.515806800393758	22.2118224216115	14.08168864072813	20.98052189068375
Villapol_35d_292_1	5.6435036048473695	1.8990642736616044	1.150483202945237	0.8222119957048628	0.7286393618653167	0.4878048780487805	0.45098941555453287	0.42951372909955515	0.5522319374137138	7.8846448841846914	4.377972081607608	14.373370148795829	7.275655775425678	38.35864396379813	0.0	15.565270747047094
Villapol_35d_292_2	9.779107225034513	2.037122258015033	1.1642890013805798	0.7547169811320755	0.5905813775118883	0.45098941555453287	0.42951372909955515	0.3804264457738917	0.26231017027151404	5.841386715753949	3.271974229176254	13.842613897837092	10.54916398220586	36.38134683233625	14.264457738917011	0.0
Villapol_35d_293_1	3.6171047469595923	1.2930561004315417	0.8144370341310319	0.5963122793252256	0.6355433503334641	0.4707728520988623	0.4064338956453511	0.38917222440172616	0.40957238132601026	7.022361710474696	4.298156139662613	5.57081208316987	9.50490388387603	13.947430364848962	19.033346410357	31.990584542958022
Villapol_35d_293_2	6.644174185955276	1.3589642997253826	0.9556688897606904	0.6276971361318164	0.5100039231071009	0.24480188309140838	0.37347979599843073	0.40172616712436254	0.3530796390741467	6.143585719890153	2.758728913299333	8.845821890937623	6.237740290309925	14.60337387210671	20.33111023930953	29.61004315417811
